,movieid,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1
217,2882,6781,131060,89769,588,2836,77238,86298,96302,80947,121767,74342,122859,102804,114678,539,1363,8596,5422,26388,26172
218,2883,55147,90561,7364,3306,6308,5969,2926,7316,63992,80241,25827,131122,1542,72703,121190,8705,81673,26577,91048,39
219,2884,108046,8812,109359,8900,129784,89016,88028,117572,8705,102901,1749,117586,78557,86316,2829,6012,117527,98346,98217,83337
220,2888,6779,44255,2154,122409,588,73117,47868,6404,55245,7322,131080,1363,6432,4718,68653,505,58452,86442,25952,3945
221,2889,8705,120132,109850,5837,70706,8840,638,88672,82271,111587,95014,83337,83244,5106,89016,4763,986,6929,81788,101262
222,2890,7193,588,112640,4990,108156,88356,1566,564,5803,104076,5001,86298,8972,53138,67298,4985,5218,70697,95875,6889
223,2891,76173,85175,5837,6128,8634,6850,6844,88028,131176,97285,87761,5927,4371,114376,26724,608,98162,83972,390,126809
224,2892,5094,1216,120928,6546,77240,47918,5040,89774,86815,120518,84983,88672,101952,108953,131027,50641,111632,60106,7287,78461
225,2893,88028,122851,108156,71444,7220,112640,88061,8812,117527,89774,108046,5106,26448,111329,6209,57709,119,78557,8705,73117
226,2894,339,26346,2943,691,117572,82235,116859,83158,117586,70661,1940,6570,5518,128622,98067,5221,117527,110627,110765,6404
227,2896,6854,43813,26142,1071,4923,46367,2527,6422,6181,5550,118752,122501,1689,104795,4962,77538,123113,3022,26236,6808
228,2898,80295,5221,89016,98162,88061,60941,78097,73590,107028,95591,8705,121735,5120,95875,5945,47446,1749,60106,3895,6012
229,2899,95875,91919,111659,5974,6412,4990,2123,2092,116181,106483,88173,114552,110553,77896,616,5218,596,99089,86298,45517
230,2900,114013,640,85770,85056,459,122851,8812,104392,59435,347,69821,2367,4184,5094,66352,26435,102125,25970,69748,933
231,2901,104392,82641,83558,8900,54826,112800,5831,76173,112171,24,26191,52858,4067,117586,66352,77353,129435,3954,119975,55098
232,2902,117586,121271,97823,112381,43022,2893,109489,91304,82631,915,2903,82063,2389,106254,76189,58373,6549,2881,88028,6940
233,2903,117586,109359,88028,117527,71688,26101,116913,128578,82641,82711,8812,76082,60941,117752,110673,83558,54826,96227,108046,99314
234,2904,85792,564,86860,2687,126309,125483,8712,25768,588,120414,3466,71104,73630,1566,104563,96973,123401,6228,116181,98788
235,2905,110968,7766,64900,1006,2949,7926,84523,4853,84983,26222,5027,5498,49979,5994,6556,87356,1217,70050,1799,1216
236,2906,117586,26346,5518,73117,91112,128622,89016,110535,2943,130066,117752,121831,117527,95600,8741,126510,447,95705,71693,126779
237,2907,58452,6940,53161,96401,8643,101262,5969,7340,130066,110535,95705,7703,53133,129784,98217,131122,71693,121184,100161,837
238,2908,120102,4361,6531,3206,96569,82449,896,86442,71033,8895,6194,56167,25891,91046,7541,73117,55280,55245,26448,69729
239,2909,91805,8518,93914,4579,52742,7013,104406,3259,5099,939,92027,101962,65261,80862,86846,102852,4237,115531,131122,1888
240,2912,4579,4808,5094,116539,76238,99728,7287,126150,6546,112477,56432,6531,106214,80405,5985,119950,47918,108775,96131,4970
241,2913,6546,5094,93723,939,1658,78196,3045,53554,96530,95967,107106,130626,3221,105945,89222,6531,99028,116600,2657,6882
242,2915,109359,8705,116539,96569,83337,3895,26189,98217,2123,73117,68653,1547,106214,108046,110116,5377,7750,126510,6202,80779
243,2916,95875,2687,101952,7163,86880,2123,85770,83613,104076,108156,783,45517,110553,329,588,86298,6889,442,70064,1216
244,2917,3102,82068,81788,230,5966,4764,5633,5893,121594,4469,8828,2956,92264,3206,48035,103978,5344,55147,6531,119147
245,2918,4679,2975,116487,49314,56715,59044,90965,105015,48943,60941,114670,5607,3481,5485,1857,8812,4892,89554,4535,95735
246,2919,5876,74886,5221,5762,59641,8526,5611,74688,104076,8748,26346,63310,58,85894,5161,1216,88061,98284,4339,5747
247,2920,7136,5485,5744,85894,5249,44628,8679,26481,2943,68690,82068,1211,100103,82834,1511,126150,25833,8786,26158,111874
248,2921,66352,112800,4329,83558,88672,70121,82641,25961,88028,106501,49494,78715,84092,55512,25809,56779,117586,6209,53406,8900
249,2922,91981,88028,127264,125545,66352,111946,112800,82641,7923,83558,1523,96227,69821,82711,4889,8900,47940,2476,26005,121993
250,2924,44582,98499,82641,112800,66352,69821,26413,69195,112,2476,98825,6365,106214,79224,97709,52995,5802,2370,69947,95510
251,2925,109359,4631,1006,91805,6681,112897,66352,104480,81548,74342,8781,110873,4710,6022,93544,65603,99906,118206,130578,84775
252,2926,3306,54978,8705,81784,101260,7316,105463,986,90561,5106,99317,101262,80779,121184,1585,626,91223,92182,131122,99539
253,2927,6779,4716,101079,108046,5777,84162,127001,43727,5377,131122,26372,82167,58494,6546,71688,8584,7220,130474,8949,61048
254,2928,3035,45517,47446,114013,98400,3467,5418,6706,89769,129814,106064,5161,99539,121300,79830,5935,47918,6169,54049,505
255,2929,26119,85440,8705,57709,90561,4259,108046,131122,98217,26346,70722,7220,114394,82235,3239,96569,60411,89678,117572,465
256,2930,108493,5059,89069,112903,114003,73885,111667,94101,126409,70173,90350,3945,72913,88701,78829,83756,108046,7447,103052,60389
257,2931,111946,85175,4184,8812,2123,95510,66302,60941,88028,700,69748,6857,57709,100141,26005,74547,8900,88166,115460,76173
258,2932,8812,55280,5904,88672,4892,43631,5485,7149,71688,4631,82834,96569,3953,26147,127001,120621,129841,168,51314,3649
259,2935,108046,5170,71688,59435,7253,91362,116181,86316,2123,104563,47477,100141,460,85316,119950,83056,25871,85792,80570,86880
260,2936,25764,110116,117586,2492,53406,106214,61695,55112,8812,47274,83337,71688,4570,5485,116487,73881,88061,84446,8705,103420
261,2937,108046,7220,8705,131122,117572,82235,8812,76291,81788,85440,96569,626,121055,90019,4441,111259,81398,79590,5106,46976
262,2939,115531,131122,106877,102127,8828,58452,185,93504,89016,8870,5893,88382,8741,5966,5071,82703,130066,129857,108499,95705
263,2940,95875,6259,1749,110508,89000,81788,52724,85440,79709,2649,1216,8541,129522,85894,26435,2875,78557,122851,8812,1600
264,2941,53161,2943,26346,83158,2565,117586,117752,691,129784,117527,100161,26108,110765,99539,915,110673,58452,230,81658,95705
265,2942,47382,91805,119,86785,111659,626,131122,4318,81788,104076,89545,7316,98217,86298,26346,4570,3259,3711,7217,86815
266,2943,117527,5802,117752,71693,126510,26346,2331,82631,116859,7220,98217,117586,82235,80295,116913,130066,116539,3259,98797,58452
267,2944,64953,63788,3836,2427,59834,111659,6808,61991,46901,122100,112897,96200,48319,108928,3137,1262,26142,116529,5803,1408
268,2945,95705,2906,95600,117527,88028,422,60941,97823,26101,26346,915,117586,80586,2943,124657,80076,5518,80141,110535,96401
269,2946,104076,2687,86298,4016,8946,119,1216,4677,2123,709,113232,108156,45517,95875,1,1566,97913,626,76153,201
270,2947,2949,96302,88028,95705,95875,112640,115998,99014,86880,77896,96569,60941,6012,71444,59315,78557,81788,124857,72283,104076
271,2948,26346,5221,2949,88028,2947,26101,50601,73117,76082,76238,130066,128634,1526,2906,86880,6570,98200,4694,72936,6365
272,2949,2947,127264,112640,108156,7569,108046,121300,124857,60941,1216,122851,85770,7204,88028,95875,4631,78097,49272,114017,59315
273,2950,69729,127728,7808,45531,116539,6546,6259,564,77240,84557,117752,2943,126002,60106,99724,5802,6982,86815,106214,112477
274,2951,6889,783,95875,709,76063,1907,87446,45517,364,3895,89774,112640,88356,5653,119,1566,84637,2123,91446,86298
275,2952,60941,83337,111946,81398,26448,88028,8900,91981,96227,108046,53841,2123,83558,79838,71444,86316,1006,121300,112800,82641
276,2953,113374,586,1592,107115,2053,110326,2123,59315,26504,5256,69448,99389,121451,84312,99402,2476,4990,90777,1547,102880
277,2955,259,81398,4441,88028,60941,112640,76291,70361,95705,1523,95591,101640,8705,96227,90916,99014,67070,3895,107462,96569
278,2956,88028,89016,80779,97823,60941,81788,85440,108046,109000,1216,115556,7738,106064,5221,2157,71688,91981,8812,93467,83337
279,2959,84252,8748,5953,4190,98376,57526,7161,26180,3435,105463,1118,45517,3481,130622,79580,85056,69118,112610,110968,110348
280,2961,60128,106214,130626,95967,6238,101904,131122,25805,69498,70722,117572,72263,105084,6779,83264,80864,1475,96314,934,4600
281,2965,50641,47918,5094,6546,7040,131027,32,5985,5802,4643,1216,92264,93723,89222,1565,128379,78461,46372,6447,86815
282,2966,97866,101952,92424,89613,1006,116680,55402,8530,26258,5904,8895,91914,48530,93669,118206,88106,98400,73772,73885,82356
283,2967,95705,8741,230,114459,99539,130066,6940,53133,5966,110765,104406,86785,5802,60941,115531,73117,691,4393,97688,26191
284,2968,6546,94833,5094,120928,50641,4467,94015,7287,45531,129348,89222,939,112477,3045,5040,53554,26327,2149,100882,9002
285,2969,2943,95600,53161,130066,8812,117586,5071,97823,6404,121055,98067,7220,126510,86181,103036,4764,2906,447,96401,85106
286,2970,127001,128534,5361,112404,4083,5885,1587,107863,110968,3250,73572,99895,112903,60389,4042,5358,5932,5629,46258,6991
287,2971,47918,106214,80779,88672,5985,82641,129348,117752,1117,5221,129435,1180,4579,121451,6546,5094,89222,52724,81398,25746
288,2973,80864,126588,98378,124657,87796,3626,77421,5802,89016,5945,8689,59922,915,85691,7084,69448,6452,4666,3028,7745
289,2974,115701,47306,92511,102443,104233,6209,80808,697,8634,111259,96214,99495,86835,2949,3766,92062,1170,98607,2785,1970
290,2975,106214,3045,2149,112477,6546,116539,8933,129348,47918,50641,104011,88672,89222,5985,45531,69448,4579,117752,131027,79539
291,2976,8812,114945,81027,130356,57709,5161,121451,454,1940,117586,60941,81142,6838,48899,82322,106214,131250,100141,5966,335
292,2977,5945,26707,691,25952,81788,4695,99906,88493,65882,6532,230,3724,80586,105,94083,84047,86277,903,1247,47918
293,2978,108046,112640,8705,73117,1585,108156,78557,87867,5802,2893,96569,5221,52287,1216,104076,83337,7346,121300,6012,60941
294,2979,5106,90019,108046,102469,58452,84090,8812,70833,2331,6929,112640,3743,8693,101260,8705,77296,80241,127001,60128,3306
295,2982,60941,95705,99539,111659,76063,3857,131122,129857,8741,5966,626,113073,6593,53133,43589,130066,102469,94969,58452,564
296,2983,85770,125271,54049,101952,5786,2949,7775,26350,113216,112261,1940,7217,129779,1003,78097,7475,26388,80295,113378,128379
297,2984,86290,71730,83332,48242,89596,118462,110675,128684,4515,56959,3035,107754,100008,92670,87928,85369,107042,90522,106391,48626
298,2985,87430,1495,2808,2367,70817,92106,5217,62836,103,66352,90603,95875,110503,3703,88028,61401,6560,85175,5445,6365
299,2986,519,8830,87430,95875,65682,70336,73017,1907,1591,104144,4853,6333,71057,2687,100579,46530,4990,127068,103249,92829
300,2987,53121,4990,4162,114552,1021,131080,104076,1030,111659,45517,1064,239,52287,96405,63859,2123,81788,64249,6889,72692
301,2988,106214,116539,87761,77951,68884,71976,71139,25970,2943,26346,83756,8809,128578,100485,108046,122770,1874,118166,8812,91421
302,2989,2376,2949,7570,2947,3635,4677,77364,8830,5796,87430,95875,7376,69453,90522,127068,56174,145,106607,4853,26698
303,2990,107462,88028,107028,2949,91981,49272,70817,4262,2000,118458,111946,5692,60937,7573,3165,127264,95875,105439,78467,7048
304,2991,85770,74731,2949,2376,77896,259,2947,5198,83613,4224,5786,5033,45517,117588,103249,3505,5710,164,62526,7570
305,2992,4154,95875,99014,125271,115465,70661,81637,201,6497,459,47918,89896,953,108041,54826,61646,87356,121650,79539,86298
306,2993,7573,45517,1907,588,48414,6889,8830,783,2687,84637,2643,95875,1566,2701,65682,110508,3744,4016,2949,733
307,2995,93952,783,2183,54605,3459,1907,61692,6889,4853,4689,2687,5727,6645,588,85770,71494,6872,77798,26116,66596
308,2996,109379,70661,112473,82388,127001,79238,82356,46258,493,100836,4784,101579,7447,90059,26672,113707,5358,7775,7109,869
309,2997,125271,87796,98911,1102,127001,117444,8541,106214,129068,539,117891,26707,25751,1940,95967,127728,48833,3239,3920,7775
310,3000,4329,5672,55245,4750,131066,104312,631,3259,53161,128842,107344,74553,115664,111144,26258,88356,79547,53370,108860,5146
311,3002,5932,106407,363,8705,88049,1696,84236,99699,6293,130622,83540,35,70488,1865,127728,109569,110966,5059,69761,114273
312,3004,84252,95600,116487,79590,125507,117572,124657,5221,129883,88028,95705,81658,2492,61467,81788,43899,83920,8812,54826,71688
313,3005,74156,51540,69118,2803,47,26388,76091,4056,101710,6101,78557,90738,4853,3197,60941,55577,129937,6809,67255,1069
314,3006,1507,59382,8882,81673,76056,6244,47044,3250,64957,46258,109769,56580,45224,6524,93029,101952,97988,2929,119683,55402
315,3007,82356,89069,106214,69448,65111,127001,90208,201,26707,102174,4259,5904,81562,65660,104331,86290,1006,80337,88788,83310
316,3008,110116,8812,8705,79929,69448,84252,98911,93939,1006,5350,98162,116539,2649,88339,78557,43899,104374,78916,67,88305
317,3010,58452,6940,53161,96401,80487,101243,26346,5969,230,53133,116895,98797,71693,26496,125569,2943,80076,1896,57269,7928
318,3011,48774,87446,1363,45517,5375,1227,4695,60020,5287,54272,8748,4184,3368,944,4743,3089,84637,6734,5876,7186
319,3013,7202,99014,110673,84799,2123,59315,2649,2683,103420,127068,2053,116487,101180,121271,69448,70824,5481,5552,4578,8811
320,3014,2123,85770,95875,7752,98400,7229,45517,3695,74342,112640,104076,106460,4886,3481,102880,115465,108156,79580,130508,26593
321,3015,4469,99238,54826,58373,4716,58452,86671,74342,3505,26210,60941,53382,2906,6154,118718,8705,230,119303,87356,5966
322,3016,8690,53121,95167,126749,1566,4990,3459,45517,74698,44399,93520,7186,64900,2327,73017,588,1363,59040,6455,99101
323,3017,26346,73117,88028,95705,110673,130066,82235,117527,126779,82711,96401,80260,98200,26191,60941,2454,110535,58452,121831,77682
324,3018,4990,8878,426,95875,2053,709,45517,6889,52287,4822,239,6966,76063,626,53121,4162,542,3821,4853,112640
325,3019,1216,99600,103883,105468,8532,121767,1227,68959,5027,1343,628,91231,6681,3895,2803,500,111290,119303,55098,87356
326,3020,127313,88028,65277,4441,7003,6838,6209,6828,108046,4938,78655,3649,2440,115531,118718,70817,6610,3505,124442,3850
327,3022,8693,8679,75994,26236,3306,102880,77896,69626,128872,129337,85440,1071,1396,57709,117838,2354,114394,8898,447,91169
328,3024,6889,783,45517,84637,709,2687,4990,1907,86815,96069,112640,1566,7846,2123,426,60941,5218,25890,4162,95875
329,3028,8812,915,43631,96569,116600,69429,83337,5221,84446,73117,3306,117752,26346,26101,7253,80779,108046,88028,8875,115556
330,3029,104076,91529,7193,4016,2123,4990,709,3744,59016,783,6595,3895,69136,85770,485,4677,2252,104179,259,20
331,3030,996,65682,109569,2893,89774,7193,95875,98072,5653,2803,95705,1217,111659,111329,3213,7926,2701,4990,5293,73117
332,3032,56174,7891,111259,6365,112640,62081,98607,3889,1804,5463,7193,26125,93520,100579,26593,74342,112911,67197,98239,52950
333,3033,50923,85261,83337,98217,4467,8812,85440,62956,97823,60411,115283,114793,59315,2053,5966,4990,96227,54978,126510,101262
334,3034,1282,616,48,1907,364,2687,709,6889,4016,2123,7374,2090,596,1566,588,3964,595,2048,1022,783
335,3035,47918,111632,47054,60106,8693,129555,106214,88065,47239,8679,129348,6546,130626,101585,1069,121451,114017,90114,131060,109680
336,3036,127001,102125,59315,131122,111659,4990,7389,77896,118696,106064,1006,3505,6764,112911,52806,95875,111259,7355,2476,2340
337,3037,107445,80947,73117,83920,109359,7031,5761,4853,65277,98400,74342,128249,96569,6202,26236,4710,102880,1006,1118,1445
338,3038,95875,6074,94280,2123,91914,1907,259,94545,54284,85894,110169,68959,65772,119950,85691,47918,129814,116539,80421,81637
339,3039,1874,8722,505,4371,2846,7168,124857,47868,73117,64900,2556,103883,588,67923,80590,127001,3700,5278,112946,2613
340,3040,3041,77353,109359,360,100180,85261,8812,50358,1006,94663,5485,85369,122300,4633,83337,102340,61646,59922,102174,51209
341,3041,4154,84446,5221,2649,1566,2123,97913,4016,86298,94900,109359,1977,79830,63859,129522,709,85770,79644,104076,626
342,3042,65738,5761,70334,43836,26724,2053,8676,59935,74271,7127,44243,102051,53125,3968,70366,88067,3326,2405,7381,5680
343,3043,108046,56715,8705,128578,7191,110169,8812,86181,80405,131250,103420,6052,81142,109359,65277,128622,6958,6838,111946,6625
344,3044,124657,77682,87002,98458,26210,121415,2472,127451,71888,8812,73150,81142,904,122254,105959,81027,104590,88331,69448,99389
345,3045,8933,6546,50641,47918,84880,106214,126150,98059,80779,60827,100103,4579,117752,109177,3626,116539,939,119182,5802,130626
346,3046,87589,94839,127728,127001,5465,83264,90019,1102,93029,6779,44900,69729,26197,4371,85175,2846,83468,64900,2943,79539
347,3049,69356,127626,5001,2949,69118,122100,85894,74886,88740,462,79388,4339,5611,1272,3326,1250,130578,120206,74342,73266
348,3051,2155,110765,7316,73590,98217,95705,6929,8705,92182,5802,108046,7037,5106,39,8693,112640,3306,7340,84090,81788
349,3052,53554,6546,50641,94015,89222,80405,939,5040,122946,119563,98755,7231,1658,1083,2723,405,88065,94833,93723,3259
350,3053,83158,95705,70661,2565,53161,88382,26346,97688,2943,230,98797,111659,96401,6940,100275,2155,88028,68244,50641,4764
351,3054,3799,91752,4241,5672,104813,107953,104076,104520,119929,48346,127019,114072,121300,91952,26617,112066,85012,100036,130034,5094
352,3055,57709,106214,117586,8809,1940,86337,89769,52806,7752,97866,80586,104076,2943,1006,66389,98162,61100,462,26346,128622
353,3056,81788,3206,93952,230,4469,2181,1791,6074,115531,185,8842,1841,3850,5282,88028,422,5966,5027,5329,5441
354,3060,52724,129348,1216,76238,108156,5802,101952,5966,101640,5985,6012,528,93132,50641,88672,129337,79929,5221,7808,4631
355,3061,25937,26191,5221,69429,84446,26346,117586,85175,2123,49035,8812,106214,83337,71688,8748,44193,8541,57538,104076,110854
356,3062,6497,4990,1216,74113,92096,107462,111659,78557,112640,77896,8679,95875,86002,111329,102880,110566,7355,6889,2476,53737
357,3063,2687,5966,117065,1907,86815,81788,2203,87446,99539,96250,783,53133,4469,6889,1896,126749,113073,91223,709,102088
358,3064,6202,100810,81788,915,3101,3249,86785,99367,118752,128546,73266,5966,81673,102469,113352,82378,130588,232,111259,2956
359,3066,5720,50068,46901,110102,7104,96131,127626,111659,4411,3143,98755,96200,95875,83791,86142,48319,102477,131080,117358,3841
360,3067,86815,50641,131027,5802,119182,6546,564,129337,842,88672,7222,44694,77240,46372,1216,5094,47918,26599,5040,108156
361,3068,2123,121451,454,81398,8900,4503,459,106214,8975,76238,5408,26691,3895,54826,47701,6571,59910,59435,60941,71444
362,3069,96401,53133,2943,86277,86096,93914,26346,83158,2155,44709,53161,58452,103036,915,71693,5685,109203,5188,230,80586
